$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
1.0,3.0,1.0,3.0,0.952
1.0,3.0,1.1,3.1,0.952
1.0,3.0,1.2,3.2,0.967
1.0,3.0,1.3,3.3,0.945
1.0,3.0,1.4,3.4,0.953
1.1,3.1,1.0,3.0,0.962
1.1,3.1,1.1,3.1,0.952
1.1,3.1,1.2,3.2,0.952
1.1,3.1,1.3,3.3,0.967
1.1,3.1,1.4,3.4,0.945
1.2,3.2,1.0,3.0,0.956
1.2,3.2,1.1,3.1,0.962
1.2,3.2,1.2,3.2,0.952
1.2,3.2,1.3,3.3,0.952
1.2,3.2,1.4,3.4,0.967
1.3,3.3,1.0,3.0,0.955
1.3,3.3,1.1,3.1,0.956
1.3,3.3,1.2,3.2,0.962
1.3,3.3,1.3,3.3,0.952
1.3,3.3,1.4,3.4,0.952
1.4,3.4,1.0,3.0,0.96
1.4,3.4,1.1,3.1,0.955
1.4,3.4,1.2,3.2,0.956
1.4,3.4,1.3,3.3,0.962
1.4,3.4,1.4,3.4,0.952
